,LONGITUDE,LATITUDE,MUN_NAME,WARD_NAME
158124,-79.4442416547,43.6814737392,former Toronto,Davenport
226957,-79.4922545513,43.7490625061,North York,York Centre
470717,-79.1832194905,43.75832674,Scarborough,Scarborough-Guildwood
138575,-79.4082837601,43.6473773144,former Toronto,Spadina-Fort York
492034,-79.1794530191,43.7602374972,Scarborough,Scarborough-Rouge Park
475684,-79.2183747402,43.7897629243,Scarborough,Scarborough-Guildwood
423840,-79.2351662438,43.7485732965,Scarborough,Scarborough Centre
33440,-79.5518011668,43.7061091396,Etobicoke,Etobicoke North
501587,-79.1816809114,43.8057494718,Scarborough,Scarborough-Rouge Park
309407,-79.31626104,43.6737506331,former Toronto,Beaches-East York
262100,-79.4341374694,43.7657775323,North York,Willowdale
33341,-79.384245107,43.801530433,North York,Don Valley North
435984,-79.2394869287,43.7985844696,Scarborough,Scarborough North
524744,-79.40110002,43.646281163,former Toronto,Spadina-Fort York
172589,-79.4462200274,43.7045406743,North York,Eglinton-Lawrence
137589,-79.413546608,43.6433652805,former Toronto,Spadina-Fort York
180737,-79.4020011358,43.6828380584,former Toronto,Toronto-St. Paul's
160276,-79.4517822021,43.6850535437,York,Davenport
190010,-79.3999566207,43.7191344471,former Toronto,Don Valley West
513659,-79.268082376,43.749290378,Scarborough,Scarborough Centre
352470,-79.3024835576,43.7133993265,East York,Beaches-East York
396568,-79.359725787,43.789441229,North York,Don Valley North
115610,-79.4245528538,43.6428824291,former Toronto,Davenport
322027,-79.3674936291,43.7079508882,East York,Don Valley West
289183,-79.367468956,43.664783363,former Toronto,Toronto Centre
380216,-79.3093269775,43.7293853074,North York,Don Valley East
441568,-79.2760408616,43.8033810604,Scarborough,Scarborough North
239753,-79.4399450375,43.7342180024,North York,York Centre
513958,-79.181202405,43.807126416,Scarborough,Scarborough-Rouge Park
24013,-79.535314938,43.6673373445,Etobicoke,Etobicoke Centre
163370,-79.4371819497,43.6894625752,York,Toronto-St. Paul's
144703,-79.4045998294,43.6562478826,former Toronto,University-Rosedale
185563,-79.4139705403,43.7032111139,former Toronto,Toronto-St. Paul's
256063,-79.393213993,43.72722349,former Toronto,Don Valley West
317075,-79.3473828384,43.6862533229,East York,Toronto-Danforth
77529,-79.4654989137,43.6657696032,former Toronto,Parkdale-High Park
262171,-79.4420072756,43.767931941,North York,York Centre
224435,-79.5197367044,43.7546717567,North York,Humber River-Black Creek
227425,-79.506001428,43.7546013587,North York,Humber River-Black Creek
378359,-79.353790027,43.7452722,North York,Don Valley East
521008,-79.477675879,43.651585269,former Toronto,Parkdale-High Park
352233,-79.2949496067,43.7105723886,Scarborough,Scarborough Southwest
33028,-79.5424164714,43.6940041956,Etobicoke,Etobicoke Centre
248889,-79.4246710499,43.7451641483,North York,York Centre
149314,-79.410849096,43.6635243513,former Toronto,University-Rosedale
43756,-79.5121873041,43.6247801636,Etobicoke,Etobicoke-Lakeshore
214038,-79.5581306871,43.7493231503,North York,Humber River-Black Creek
333080,-79.3224960568,43.679932553,former Toronto,Toronto-Danforth
138220,-79.4142695739,43.6425254603,former Toronto,Spadina-Fort York
61601,-79.4989711929,43.6721322257,York,York South-Weston
449605,-79.2911475996,43.8197445892,Scarborough,Scarborough North
522755,-79.49110308,43.610753225,Etobicoke,Etobicoke-Lakeshore
517456,-79.357265394,43.662685149,former Toronto,Toronto Centre
466114,-79.2207283128,43.7406790782,Scarborough,Scarborough Southwest
50307,-79.4411295787,43.6388169952,former Toronto,Parkdale-High Park
283061,-79.3625107627,43.6484351168,former Toronto,Spadina-Fort York
125388,-79.4346535732,43.668564965,former Toronto,Davenport
298805,-79.3413238369,43.6613625573,former Toronto,Toronto-Danforth
302191,-79.340166264,43.670625747,former Toronto,Toronto-Danforth
270276,-79.4158449802,43.7952249361,North York,Willowdale
139588,-79.3980028579,43.6422896562,former Toronto,Spadina-Fort York
131586,-79.4255920133,43.6676219593,former Toronto,University-Rosedale
401884,-79.3521911537,43.7886589597,North York,Don Valley North
215781,-79.54188383,43.7424294763,North York,Humber River-Black Creek
382285,-79.308126745,43.7399748227,Scarborough,Scarborough Centre
405863,-79.3014572881,43.7270708607,Scarborough,Scarborough Centre
486732,-79.196201591,43.760814539,Scarborough,Scarborough-Guildwood
16291,-79.5547667343,43.6432493057,Etobicoke,Etobicoke Centre
512716,-79.38534709,43.74672217,North York,Don Valley West
230463,-79.4595607119,43.7209423515,North York,Eglinton-Lawrence
93451,-79.4880535779,43.6830954993,York,York South-Weston
221446,-79.4961845716,43.7318921406,North York,York Centre
124798,-79.441075454,43.665682587,former Toronto,Davenport
433990,-79.2443101394,43.7649290966,Scarborough,Scarborough-Guildwood
271558,-79.411550756,43.775199399,North York,Willowdale
110774,-79.4348652745,43.6444438203,former Toronto,Parkdale-High Park
53986,-79.515481501,43.6397970125,Etobicoke,Etobicoke-Lakeshore
440541,-79.244350485,43.76777865,Scarborough,Scarborough-Guildwood
129817,-79.426220696,43.659662523,former Toronto,Davenport
201391,-79.5935400052,43.7333703347,Etobicoke,Etobicoke North
184836,-79.3965712685,43.6924306923,former Toronto,Toronto-St. Paul's
466611,-79.2058348661,43.740804816,Scarborough,Scarborough-Guildwood
429907,-79.2862348739,43.7817444997,Scarborough,Scarborough-Agincourt
500289,-79.2180183659,43.8251647618,Scarborough,Scarborough-Rouge Park
496838,-79.2150523829,43.8176287165,Scarborough,Scarborough-Rouge Park
514873,-79.268204671,43.741852053,Scarborough,Scarborough Centre
18830,-79.536576266,43.6470562861,Etobicoke,Etobicoke-Lakeshore
416538,-79.2696666351,43.7379997073,Scarborough,Scarborough Centre
413369,-79.2819344787,43.7454087549,Scarborough,Scarborough Centre
418826,-79.2389105757,43.7217350778,Scarborough,Scarborough Southwest
170287,-79.4246637285,43.6865258733,York,Toronto-St. Paul's
72642,-79.4821598961,43.6648993616,former Toronto,Parkdale-High Park
445725,-79.2382607265,43.78035219,Scarborough,Scarborough-Guildwood
283647,-79.3693656957,43.6514011196,former Toronto,Toronto Centre
523808,-79.481421167,43.666589987,former Toronto,Parkdale-High Park
294920,-79.3523086366,43.6755266754,former Toronto,Toronto-Danforth
158503,-79.4480514995,43.6840691602,former Toronto,Davenport
473858,-79.2202350166,43.7714820544,Scarborough,Scarborough-Guildwood
276013,-79.3967559245,43.77802617,North York,Willowdale
433312,-79.277467368,43.7953379548,Scarborough,Scarborough North
8790,-79.5272195,43.6246085316,Etobicoke,Etobicoke-Lakeshore
360245,-79.3058942211,43.6897509599,former Toronto,Beaches-East York
273265,-79.4013836676,43.7729560378,North York,Willowdale
289488,-79.3654770775,43.6652585643,former Toronto,Toronto Centre
153002,-79.4005091129,43.6735751124,former Toronto,University-Rosedale
141706,-79.413858796,43.654520812,former Toronto,University-Rosedale
398167,-79.2728655083,43.7288762749,Scarborough,Scarborough Southwest
331551,-79.3262456155,43.6932045706,East York,Beaches-East York
271598,-79.4042170591,43.76629772,North York,Willowdale
266221,-79.419633323,43.7733424036,North York,Willowdale
62772,-79.4802409605,43.6438598132,former Toronto,Parkdale-High Park
238208,-79.4555793367,43.782272489,North York,York Centre
342737,-79.3185868838,43.7081330018,East York,Beaches-East York
421625,-79.2606084611,43.7563084985,Scarborough,Scarborough Centre
412839,-79.2989673801,43.8020722518,Scarborough,Scarborough-Agincourt
448592,-79.2771273811,43.8188072367,Scarborough,Scarborough North
4577,-79.552659058,43.6014662702,Etobicoke,Etobicoke-Lakeshore
11696,-79.5779495767,43.6433731244,Etobicoke,Etobicoke Centre
42810,-79.4944209597,43.6107897262,Etobicoke,Etobicoke-Lakeshore
19759,-79.5452182346,43.6570486624,Etobicoke,Etobicoke Centre
23068,-79.5476554594,43.6670587687,Etobicoke,Etobicoke Centre
392263,-79.3294590776,43.7666783158,North York,Don Valley East
332235,-79.3292800019,43.6980924723,East York,Beaches-East York
134702,-79.4323380932,43.6743769237,former Toronto,Davenport
103415,-79.4546664007,43.698443716,York,Eglinton-Lawrence
108561,-79.4505332164,43.6471626768,former Toronto,Parkdale-High Park
294544,-79.3563790734,43.6773319592,former Toronto,Toronto-Danforth
126929,-79.446037739,43.67785572,former Toronto,Davenport
33930,-79.5614891567,43.7197456614,Etobicoke,Etobicoke North
426580,-79.3031206022,43.7728509538,Scarborough,Scarborough-Agincourt
62413,-79.4970353005,43.6645677978,York,Parkdale-High Park
303808,-79.340159637,43.67930694,former Toronto,Toronto-Danforth
467634,-79.189574622,43.786756648,Scarborough,Scarborough-Rouge Park
201516,-79.5854226102,43.7257355968,Etobicoke,Etobicoke North
31738,-79.5375252882,43.6878659593,Etobicoke,Etobicoke Centre
237811,-79.4540523328,43.7636905494,North York,York Centre
174210,-79.337642226,43.696208989,East York,Toronto-Danforth
314839,-79.3464324817,43.6803068563,former Toronto,Toronto-Danforth
108225,-79.446642059,43.641879356,former Toronto,Parkdale-High Park
437852,-79.3123536008,43.8042849528,Scarborough,Scarborough-Agincourt
24255,-79.5371357891,43.6656650858,Etobicoke,Etobicoke Centre
234902,-79.5087540019,43.7642243609,North York,Humber River-Black Creek
158410,-79.4475096741,43.6808908176,former Toronto,Davenport
87497,-79.4953257451,43.6993405766,North York,York South-Weston
233384,-79.4599848357,43.7530878905,North York,York Centre
269785,-79.4158300478,43.7987560656,North York,Willowdale
43137,-79.5219206513,43.6222682923,Etobicoke,Etobicoke-Lakeshore
271421,-79.40533088,43.765141828,North York,Willowdale
248034,-79.4402762264,43.7553952082,North York,York Centre
461599,-79.2486650596,43.8278804293,Scarborough,Scarborough North
296769,-79.3440818697,43.6775807054,former Toronto,Toronto-Danforth
114049,-79.4325033077,43.6452967068,former Toronto,Davenport
125867,-79.43696046,43.668486338,former Toronto,Davenport
50154,-79.487445813,43.621102499,Etobicoke,Etobicoke-Lakeshore
93795,-79.4850593301,43.680052573,York,York South-Weston
186331,-79.4141119893,43.7037010295,former Toronto,Eglinton-Lawrence
518066,-79.2201472032,43.8121926178,Scarborough,Scarborough-Rouge Park
8679,-79.540698948,43.6237602137,Etobicoke,Etobicoke-Lakeshore
321533,-79.3666685317,43.7091087402,East York,Don Valley West
311572,-79.3071787921,43.6785223064,former Toronto,Beaches-East York
442057,-79.2877567876,43.8118955286,Scarborough,Scarborough North
211973,-79.5436126183,43.7362872552,North York,Humber River-Black Creek
358863,-79.2706749343,43.6853282299,Scarborough,Scarborough Southwest
127626,-79.4472527846,43.6791124802,former Toronto,Davenport
252840,-79.4103029134,43.729734774,former Toronto,Eglinton-Lawrence
276280,-79.394702998,43.7763832561,North York,Willowdale
323828,-79.2815789614,43.6911266718,Scarborough,Scarborough Southwest
277547,-79.4039732187,43.7886292201,North York,Willowdale
249540,-79.4201598851,43.7435180086,North York,Eglinton-Lawrence
199807,-79.6022254183,43.7496656805,Etobicoke,Etobicoke North
89008,-79.523524296,43.706349452,North York,York South-Weston
224254,-79.5241211206,43.7517127345,North York,Humber River-Black Creek
86339,-79.4927479823,43.6804163047,York,York South-Weston
388010,-79.3756146799,43.7718914986,North York,Don Valley North
78479,-79.4645096757,43.6619192791,former Toronto,Parkdale-High Park
242706,-79.4182384511,43.7295528268,North York,Eglinton-Lawrence
153085,-79.4062840231,43.6736170496,former Toronto,University-Rosedale
194400,-79.3806941596,43.7011428621,former Toronto,Don Valley West
389918,-79.3524458912,43.7761339982,North York,Don Valley North
17506,-79.5523948677,43.6541002233,Etobicoke,Etobicoke Centre
210950,-79.5437527975,43.7395013251,North York,Humber River-Black Creek
518999,-79.36361258,43.774431007,North York,Don Valley North
345134,-79.3040416942,43.6753100548,former Toronto,Beaches-East York
306648,-79.3217342295,43.6640853169,former Toronto,Toronto-Danforth
267275,-79.4341420109,43.7821211637,North York,Willowdale
66113,-79.481693585,43.650212012,former Toronto,Parkdale-High Park
274317,-79.3932887251,43.7700798476,North York,Willowdale
460560,-79.267696399,43.824257332,Scarborough,Scarborough North
104348,-79.477851415,43.7050089837,North York,York South-Weston
94818,-79.474505602,43.689540263,York,York South-Weston
34705,-79.5293683581,43.6971136196,Etobicoke,Etobicoke Centre
320776,-79.3639313516,43.7036305469,East York,Don Valley West
101021,-79.4622319951,43.6906431189,York,Davenport
366011,-79.3003748947,43.6990888141,East York,Beaches-East York
465975,-79.2175640221,43.747738955,Scarborough,Scarborough-Guildwood
170750,-79.4277301334,43.6899156501,York,Toronto-St. Paul's
111789,-79.4457044866,43.6496336262,former Toronto,Parkdale-High Park
462264,-79.2284626101,43.7214211704,Scarborough,Scarborough Southwest
484654,-79.1365276854,43.7783662495,Scarborough,Scarborough-Rouge Park
247823,-79.4408081349,43.7541869547,North York,York Centre
344201,-79.2984227876,43.6721443792,former Toronto,Beaches-East York
507425,-79.41046065,43.766771871,North York,Willowdale
7050,-79.527574368,43.6129313915,Etobicoke,Etobicoke-Lakeshore
152304,-79.4130040236,43.6730394672,former Toronto,University-Rosedale
490512,-79.1537489975,43.7980058602,Scarborough,Scarborough-Rouge Park
318278,-79.3488481128,43.6958237697,East York,Toronto-Danforth
86763,-79.492233594,43.68720847,York,York South-Weston
47098,-79.498421467,43.6275471275,Etobicoke,Etobicoke-Lakeshore
168005,-79.4320561603,43.6873349951,York,Toronto-St. Paul's
475936,-79.22048385,43.787428725,Scarborough,Scarborough-Guildwood
328430,-79.3262335367,43.6796820316,former Toronto,Toronto-Danforth
234310,-79.4561921527,43.7567317447,North York,York Centre
289346,-79.3626614243,43.6616711246,former Toronto,Toronto Centre
53433,-79.5210064455,43.6426362154,Etobicoke,Etobicoke-Lakeshore
177332,-79.4273457578,43.716146303,North York,Eglinton-Lawrence
209420,-79.5799489612,43.7555890085,North York,Humber River-Black Creek
425055,-79.3037226983,43.7608350967,Scarborough,Scarborough Centre
355078,-79.2888383627,43.6796082404,former Toronto,Beaches-East York
491496,-79.1836815478,43.763186956,Scarborough,Scarborough-Rouge Park
39438,-79.5079496851,43.6171583787,Etobicoke,Etobicoke-Lakeshore
304941,-79.3293668566,43.6763530103,former Toronto,Toronto-Danforth
240995,-79.4454150182,43.7370012818,North York,York Centre
16940,-79.552420484,43.6425992676,Etobicoke,Etobicoke Centre
46916,-79.4942913701,43.6214142521,Etobicoke,Etobicoke-Lakeshore
240171,-79.4381904611,43.7368667486,North York,York Centre
162656,-79.4382041497,43.6895224872,York,Toronto-St. Paul's
85791,-79.509821838,43.6970182798,York,York South-Weston
306317,-79.3237622762,43.6649997763,former Toronto,Toronto-Danforth
392434,-79.3465161393,43.8001073357,North York,Don Valley North
208972,-79.573224375,43.7553211131,North York,Humber River-Black Creek
385497,-79.3243961831,43.7516048392,North York,Don Valley East
5308,-79.556356161,43.6087976019,Etobicoke,Etobicoke-Lakeshore
353276,-79.3006527249,43.7050090313,East York,Beaches-East York
46415,-79.5024710404,43.6281133595,Etobicoke,Etobicoke-Lakeshore
314367,-79.3556230242,43.6816301871,former Toronto,Toronto-Danforth
395733,-79.330487589,43.7867883033,North York,Don Valley North
510926,-79.539158265,43.721203612,North York,Humber River-Black Creek
26473,-79.5623570169,43.6852966988,Etobicoke,Etobicoke Centre
453339,-79.2794493893,43.7436241816,Scarborough,Scarborough Centre
129777,-79.4364516462,43.6773325564,former Toronto,Davenport
154164,-79.4068196341,43.671691495,former Toronto,University-Rosedale
470849,-79.2283623581,43.760905733,Scarborough,Scarborough-Guildwood
350399,-79.2924675687,43.6921622654,East York,Beaches-East York
125681,-79.4447851996,43.6724198658,former Toronto,Davenport
331140,-79.3406505667,43.6920742226,East York,Toronto-Danforth
157368,-79.3901661045,43.6737805787,former Toronto,University-Rosedale
201056,-79.5822192961,43.7226367687,Etobicoke,Etobicoke North
259223,-79.4039007477,43.7535652147,North York,Don Valley West
284049,-79.3790538951,43.6558131342,former Toronto,Toronto Centre
220826,-79.5011483688,43.7210772903,North York,York Centre
155469,-79.3836287572,43.6619155801,former Toronto,Toronto Centre
292531,-79.3445424674,43.6635733032,former Toronto,Toronto-Danforth
271277,-79.405020267,43.7688806071,North York,Willowdale
123602,-79.450541456,43.6646380888,former Toronto,Davenport
121314,-79.4172884793,43.6564852524,former Toronto,University-Rosedale
393606,-79.333958994,43.794885538,North York,Don Valley North
186674,-79.4032116422,43.7076126073,former Toronto,Eglinton-Lawrence
383219,-79.3426090751,43.7549328056,North York,Don Valley East
90117,-79.5123707361,43.7095677245,North York,York South-Weston
50844,-79.4762711407,43.6384831911,former Toronto,Parkdale-High Park
196988,-79.3867104505,43.7134194677,former Toronto,Don Valley West
454602,-79.1832610095,43.7923464706,Scarborough,Scarborough-Rouge Park
189047,-79.4150657428,43.7106851411,former Toronto,Eglinton-Lawrence
47455,-79.5033522528,43.6270854929,Etobicoke,Etobicoke-Lakeshore
235312,-79.5025131224,43.767719129,North York,Humber River-Black Creek
171653,-79.4453862552,43.7011864351,York,Eglinton-Lawrence
319411,-79.3792252367,43.7031713881,former Toronto,Don Valley West
58554,-79.5208076953,43.6647200008,Etobicoke,Etobicoke Centre
66264,-79.4828735045,43.6499521544,former Toronto,Parkdale-High Park
402486,-79.3070775761,43.7800521303,Scarborough,Scarborough-Agincourt
185982,-79.4115089888,43.7031945214,former Toronto,Toronto-St. Paul's
265237,-79.4322650323,43.7770054907,North York,Willowdale
92070,-79.4925229711,43.7005107295,North York,York South-Weston
507895,-79.400191326,43.686455598,former Toronto,Toronto-St. Paul's
485606,-79.1775724891,43.7712438959,Scarborough,Scarborough-Rouge Park
346477,-79.2957525997,43.6707882645,former Toronto,Beaches-East York
289574,-79.3668095904,43.667998072,former Toronto,Toronto Centre
18762,-79.5329110592,43.6482274247,Etobicoke,Etobicoke-Lakeshore
264535,-79.4209068728,43.7748882186,North York,Willowdale
226028,-79.5028874013,43.7452182731,North York,Humber River-Black Creek
105516,-79.4533947549,43.7091178296,North York,Eglinton-Lawrence
159869,-79.4489732965,43.6894063973,York,Davenport
228897,-79.4878247715,43.7277235725,North York,York Centre
188030,-79.4062879549,43.7039629687,former Toronto,Toronto-St. Paul's
427720,-79.2818190984,43.7622538078,Scarborough,Scarborough Centre
336762,-79.3182164665,43.6894463784,East York,Beaches-East York
163465,-79.437158052,43.6880309517,York,Toronto-St. Paul's
328527,-79.3270367572,43.6800248073,former Toronto,Toronto-Danforth
437083,-79.3243379799,43.8102744349,Scarborough,Scarborough-Agincourt
412142,-79.3010666793,43.8028235473,Scarborough,Scarborough-Agincourt
38463,-79.5180681104,43.6014188174,Etobicoke,Etobicoke-Lakeshore
294108,-79.3460749535,43.6675497626,former Toronto,Toronto-Danforth
113632,-79.4345326243,43.6500147742,former Toronto,Davenport
478421,-79.1585218273,43.7780431824,Scarborough,Scarborough-Rouge Park
60263,-79.513628353,43.674708946,Etobicoke,Etobicoke Centre
172784,-79.448515931,43.7064191144,North York,Eglinton-Lawrence
170666,-79.4339273724,43.6994458467,former Toronto,Eglinton-Lawrence
134473,-79.4315544186,43.6764693924,former Toronto,Davenport
1879,-79.5319060021,43.5942922937,Etobicoke,Etobicoke-Lakeshore
303634,-79.3375313329,43.675441864,former Toronto,Toronto-Danforth
98908,-79.469362844,43.688094561,York,York South-Weston
214077,-79.549028491,43.746264735,North York,Humber River-Black Creek
52644,-79.5100539153,43.6448662957,Etobicoke,Etobicoke-Lakeshore
97739,-79.4675370968,43.6839060942,York,York South-Weston
338437,-79.3095419775,43.6913864481,East York,Beaches-East York
65203,-79.4789678028,43.6425393944,former Toronto,Parkdale-High Park
304145,-79.332794056,43.6701182902,former Toronto,Toronto-Danforth
273463,-79.4052452603,43.7796101432,North York,Willowdale
302920,-79.3350340775,43.6705198204,former Toronto,Toronto-Danforth
285092,-79.358050675,43.655562156,former Toronto,Toronto Centre
199104,-79.6039696615,43.7483634973,Etobicoke,Etobicoke North
450733,-79.250158784,43.792996051,Scarborough,Scarborough North
334150,-79.3241539687,43.6869703497,former Toronto,Beaches-East York
512062,-79.416010228,43.671907268,former Toronto,University-Rosedale
287843,-79.3716678927,43.6675296942,former Toronto,Toronto Centre
450196,-79.2674347804,43.798354923,Scarborough,Scarborough North
120787,-79.4194229824,43.6494187332,former Toronto,Spadina-Fort York
451779,-79.280885056,43.808846925,Scarborough,Scarborough North
226448,-79.5036027581,43.7427779582,North York,Humber River-Black Creek
224889,-79.5199458174,43.7562957668,North York,Humber River-Black Creek
71674,-79.48467545,43.6604043846,York,Parkdale-High Park
95540,-79.4707690893,43.6827542686,York,York South-Weston
414878,-79.2783847161,43.7527111195,Scarborough,Scarborough Centre
136079,-79.42488939,43.6726054652,former Toronto,Toronto-St. Paul's
490101,-79.1576539366,43.794496514,Scarborough,Scarborough-Rouge Park
192399,-79.3908621663,43.6996754185,former Toronto,Toronto-St. Paul's
73011,-79.4772686552,43.6602199606,former Toronto,Parkdale-High Park
282753,-79.3630203419,43.6483265308,former Toronto,Spadina-Fort York
224093,-79.5077581484,43.7487019517,North York,Humber River-Black Creek
473589,-79.2324974976,43.7799375171,Scarborough,Scarborough-Guildwood
304882,-79.3306846179,43.6729223602,former Toronto,Toronto-Danforth
500122,-79.2286206596,43.8309119684,Scarborough,Scarborough North
334479,-79.316406598,43.685984798,former Toronto,Beaches-East York
177480,-79.430050651,43.712135006,North York,Eglinton-Lawrence
389188,-79.362273738,43.773258576,North York,Don Valley North
475445,-79.2019891087,43.7721907849,Scarborough,Scarborough-Guildwood
507165,-79.310629427,43.707973581,East York,Beaches-East York
232000,-79.4887049227,43.7441268685,North York,York Centre
257016,-79.3880744613,43.7230321232,North York,Don Valley West
496797,-79.2119383112,43.808267721,Scarborough,Scarborough-Rouge Park
423357,-79.2377445705,43.7415649536,Scarborough,Scarborough Centre
339056,-79.3125805564,43.6938129035,East York,Beaches-East York
322725,-79.3645841793,43.7109525428,East York,Don Valley West
371411,-79.3167363794,43.7920693184,Scarborough,Scarborough-Agincourt
490410,-79.1562641378,43.7944278229,Scarborough,Scarborough-Rouge Park
261748,-79.4403613616,43.7668382872,North York,Willowdale
136080,-79.4248407304,43.6726139656,former Toronto,Toronto-St. Paul's
207472,-79.5772319717,43.7424693064,Etobicoke,Etobicoke North
45900,-79.5064211848,43.6199242931,Etobicoke,Etobicoke-Lakeshore
329147,-79.3272243666,43.6867609453,East York,Toronto-Danforth
305628,-79.3295729443,43.6770567028,former Toronto,Toronto-Danforth
53780,-79.5156941762,43.6393330289,Etobicoke,Etobicoke-Lakeshore
267466,-79.4376189734,43.7836662331,North York,Willowdale
522928,-79.548786772,43.633214423,Etobicoke,Etobicoke-Lakeshore
90862,-79.5132627476,43.7102320815,North York,York South-Weston
387319,-79.3770559595,43.7699194949,North York,Don Valley North
430176,-79.294437298,43.799430568,Scarborough,Scarborough-Agincourt
420756,-79.2338981134,43.7319398685,Scarborough,Scarborough Southwest
287329,-79.3754019425,43.6676005473,former Toronto,Toronto Centre
217657,-79.5289641722,43.7736738398,North York,Humber River-Black Creek
296211,-79.3512902183,43.6731772047,former Toronto,Toronto-Danforth
58871,-79.5225712137,43.6782804427,Etobicoke,Etobicoke Centre
258589,-79.4002863427,43.7475343943,North York,Don Valley West
234139,-79.4555942394,43.7564773139,North York,York Centre
481859,-79.2076128006,43.7836521983,Scarborough,Scarborough-Guildwood
218511,-79.5203543372,43.7277144893,North York,Humber River-Black Creek
146699,-79.3947289264,43.651259131,former Toronto,Spadina-Fort York
431729,-79.2744521427,43.781484709,Scarborough,Scarborough North
524616,-79.202954799,43.783391553,Scarborough,Scarborough-Guildwood
68665,-79.473271113,43.6536830377,former Toronto,Parkdale-High Park
343409,-79.3054752531,43.6716388702,former Toronto,Beaches-East York
36426,-79.5209079976,43.5984318568,Etobicoke,Etobicoke-Lakeshore
166151,-79.4349876453,43.6904178108,York,Toronto-St. Paul's
408719,-79.3019239913,43.7328395179,Scarborough,Scarborough Centre
305026,-79.3288641976,43.6762924724,former Toronto,Toronto-Danforth
227061,-79.5059230071,43.7530368926,North York,Humber River-Black Creek
486552,-79.2092288823,43.7990311647,Scarborough,Scarborough-Rouge Park
455495,-79.1429115877,43.7862526986,Scarborough,Scarborough-Rouge Park
217600,-79.5289558489,43.7713769605,North York,Humber River-Black Creek
229933,-79.4768825592,43.7227692712,North York,York South-Weston
235542,-79.4578448045,43.7606143608,North York,York Centre
109761,-79.4354425385,43.6462856858,former Toronto,Davenport
235211,-79.5034651285,43.7676884496,North York,Humber River-Black Creek
262193,-79.4356433554,43.768326524,North York,Willowdale
14092,-79.5848975338,43.6648468115,Etobicoke,Etobicoke Centre
361378,-79.2762990183,43.6991598533,Scarborough,Scarborough Southwest
398908,-79.3166917883,43.7812484714,Scarborough,Scarborough-Agincourt
417917,-79.2547598074,43.7323742474,Scarborough,Scarborough Southwest
357177,-79.2690276218,43.6950355139,Scarborough,Scarborough Southwest
232567,-79.4618843972,43.7311562569,North York,York Centre
419879,-79.2385925889,43.7261045815,Scarborough,Scarborough Southwest
458759,-79.2655277635,43.8173439687,Scarborough,Scarborough North
230967,-79.476950064,43.736551831,North York,York Centre
378635,-79.3676384281,43.7541311634,North York,Don Valley West
462516,-79.2259298458,43.7343949377,Scarborough,Scarborough Southwest
24777,-79.5964266185,43.687780986,Etobicoke,Etobicoke North
280518,-79.3918967203,43.7943598162,North York,Don Valley North
189551,-79.4067888395,43.7114775571,former Toronto,Eglinton-Lawrence
146879,-79.381301863,43.648248136,former Toronto,Spadina-Fort York
131912,-79.4171538481,43.6614612319,former Toronto,University-Rosedale
483927,-79.1465206435,43.7794569797,Scarborough,Scarborough-Rouge Park
27499,-79.5603479449,43.6812656631,Etobicoke,Etobicoke Centre
387681,-79.3715260309,43.7721288,North York,Don Valley North
409856,-79.2525436279,43.7131867736,Scarborough,Scarborough Southwest
47146,-79.500961507,43.619781894,Etobicoke,Etobicoke-Lakeshore
96024,-79.4730778774,43.6828365925,York,York South-Weston
498217,-79.2071080165,43.8124090262,Scarborough,Scarborough-Rouge Park
402249,-79.35986942,43.790467314,North York,Don Valley North
296578,-79.3440271693,43.6761959212,former Toronto,Toronto-Danforth
494911,-79.435208102,43.723743932,North York,Eglinton-Lawrence
292438,-79.3436141907,43.660929076,former Toronto,Toronto-Danforth
54682,-79.5231660523,43.6553624983,Etobicoke,Etobicoke Centre
220099,-79.5203483234,43.7401079538,North York,Humber River-Black Creek
344480,-79.2998038899,43.6703681579,former Toronto,Beaches-East York
154839,-79.3848447836,43.6636315307,former Toronto,Toronto Centre
346036,-79.2937994692,43.6715694309,former Toronto,Beaches-East York
7038,-79.538396045,43.6180410147,Etobicoke,Etobicoke-Lakeshore
382674,-79.3176643826,43.73635502,North York,Don Valley East
53308,-79.5132796899,43.6481434972,Etobicoke,Etobicoke-Lakeshore
218429,-79.523600749,43.728512993,North York,Humber River-Black Creek
2847,-79.5641472703,43.6315370975,Etobicoke,Etobicoke Centre
107022,-79.4459716787,43.6391289862,former Toronto,Parkdale-High Park
519902,-79.381416607,43.750750312,North York,Don Valley West
525533,-79.453749104,43.671403117,former Toronto,Davenport
157076,-79.3868595581,43.6695102685,former Toronto,University-Rosedale
468075,-79.2020045195,43.751480052,Scarborough,Scarborough-Guildwood
360478,-79.2964726437,43.6849259272,former Toronto,Beaches-East York
62297,-79.502321306,43.670807447,York,York South-Weston
182467,-79.3908541632,43.6875928083,former Toronto,Toronto-St. Paul's
255799,-79.4011300948,43.7334005195,former Toronto,Don Valley West
7037,-79.5383564857,43.6178358586,Etobicoke,Etobicoke-Lakeshore
516437,-79.173321856,43.808453871,Scarborough,Scarborough-Rouge Park
167537,-79.4276476602,43.6816002343,former Toronto,Toronto-St. Paul's
76187,-79.4833030117,43.6699197172,former Toronto,York South-Weston
387613,-79.3713148755,43.7734686523,North York,Don Valley North
465990,-79.22781958,43.753356809,Scarborough,Scarborough-Guildwood
228116,-79.4947332663,43.7530522989,North York,Humber River-Black Creek
47048,-79.4994396938,43.6193902253,Etobicoke,Etobicoke-Lakeshore
