,city,latitude,longitude,q-score,safety,Coordinates,OBJECTID,SUBDISTRIC
3161,Boston,42.298347,-71.075439,20.284311,0,POINT (-71.075439 42.298347),55654,Residential
11964,Boston,42.325649,-71.087822,23.976759,0,POINT (-71.087822 42.325649),55546,Residential
115806,Boston,42.283863,-71.097488,24.117548,0,POINT (-71.097488 42.283863),54645,Residential
3871,Boston,42.301598,-71.078064,24.304047,0,POINT (-71.078064 42.301598),55664,Residential
88860,Boston,42.247463,-71.12338299999998,23.450705,0,POINT (-71.12338299999998 42.247463),54430,Residential
42505,Boston,42.374725,-71.057236,17.265864999999998,0,POINT (-71.057236 42.374725),54791,Residential
1888,Boston,42.292816,-71.076378,22.787737,0,POINT (-71.07637800000001 42.292816),55564,Residential
103024,Boston,42.265663,-71.113251,23.386993,0,POINT (-71.11325100000001 42.265663),54331,Residential
127273,Boston,42.30986400000001,-71.131264,24.311142,0,POINT (-71.131264 42.30986400000001),54244,Residential
106136,Boston,42.270214,-71.129013,23.825006,0,POINT (-71.129013 42.270214),54363,Residential
111264,Boston,42.277039,-71.127701,24.835253,0,POINT (-71.127701 42.277039),54308,Residential
44854,Boston,42.377975,-71.05573299999998,21.990805,0,POINT (-71.05573299999998 42.377975),54786,Residential
4007,Boston,42.30225,-71.071312,22.944473,0,POINT (-71.07131200000001 42.30225),55654,Residential
53255,Boston,42.390324,-71.00057199999998,22.268122,0,POINT (-71.00057199999998 42.390324),55439,Residential
105482,Boston,42.269238,-71.167854,21.063705,0,POINT (-71.16785400000001 42.269238),54449,Residential
116846,Boston,42.285488,-71.13858,24.177307,0,POINT (-71.13858 42.285488),54250,Residential
117031,Boston,42.285812,-71.140274,24.023006,0,POINT (-71.14027400000001 42.285812),54250,Residential
26770,Boston,42.349697,-71.145241,17.581606,0,POINT (-71.145241 42.349697),55401,Residential
7514,Boston,42.314274,-71.057236,22.947802,0,POINT (-71.057236 42.314274),55584,Residential
83805,Boston,42.23901400000001,-71.13951899999998,23.983595,0,POINT (-71.13951899999998 42.23901400000001),54397,Residential
116025,Boston,42.284187,-71.11644,20.399199,0,POINT (-71.11644 42.284187),54250,Residential
3491,Boston,42.299973,-71.062492,13.132988,0,POINT (-71.06249200000001 42.299973),55654,Residential
106169,Boston,42.270214,-71.17104300000003,21.848225,0,POINT (-71.17104300000003 42.270214),54449,Residential
50589,Boston,42.386101,-71.002258,18.280308,0,POINT (-71.002258 42.386101),55430,Residential
9916,Boston,42.320126,-71.091011,23.019646,0,POINT (-71.09101099999999 42.320126),54749,Residential
8607,Boston,42.316875,-71.083885,24.605124,0,POINT (-71.083885 42.316875),55551,Residential
28208,Boston,42.35165,-71.151993,22.265081,0,POINT (-71.151993 42.35165),55328,Residential
15268,Boston,42.332474,-71.03472099999998,22.131332,0,POINT (-71.03472099999998 42.332474),54595,Residential
114204,Boston,42.281261,-71.168419,24.756275,0,POINT (-71.168419 42.281261),54446,Residential
7592,Boston,42.314274,-71.10114300000002,23.919477,0,POINT (-71.10114300000002 42.314274),55791,Residential
17273,Boston,42.335716,-71.026833,24.808144,0,POINT (-71.026833 42.335716),54595,Residential
9992,Boston,42.32045,-71.065308,19.53726,0,POINT (-71.065308 42.32045),55570,Residential
49007,Boston,42.383499,-70.998878,21.193336,0,POINT (-70.998878 42.383499),55429,Residential
5598,Boston,42.309074,-71.080505,20.973825,0,POINT (-71.080505 42.309074),55523,Residential
22116,Boston,42.343201,-71.146362,23.119162,0,POINT (-71.146362 42.343201),55243,Residential
120549,Boston,42.292332,-71.089973,21.660122,0,POINT (-71.089973 42.292332),54669,Residential
27661,Boston,42.350998,-71.10170699999998,24.423353,0,POINT (-71.10170699999998 42.350998),55200,Residential
36662,Boston,42.365948,-71.067932,23.345556,0,POINT (-71.067932 42.365948),55213,Residential
108229,Boston,42.272812,-71.16954,22.426584,0,POINT (-71.16954 42.272812),54449,Residential
87588,Boston,42.245514,-71.117752,24.021519,0,POINT (-71.117752 42.245514),54429,Residential
11814,Boston,42.325325,-71.079758,22.965679,0,POINT (-71.079758 42.325325),55544,Residential
18715,Boston,42.337997,-71.033783,19.607124,0,POINT (-71.033783 42.337997),54595,Residential
93989,Boston,42.253963,-71.13951899999998,21.233644,0,POINT (-71.13951899999998 42.253963),54368,Residential
95548,Boston,42.255913,-71.129387,22.57415,0,POINT (-71.12938699999999 42.255913),54363,Residential
32423,Boston,42.358799,-71.065308,23.871193,0,POINT (-71.065308 42.358799),55214,Residential
15456,Boston,42.332798,-71.034157,24.195976,0,POINT (-71.03415699999999 42.332798),54595,Residential
104984,Boston,42.268589,-71.102936,20.281521,0,POINT (-71.102936 42.268589),54665,Residential
20624,Boston,42.340923,-71.1064,20.584593,0,POINT (-71.10639999999999 42.340923),55201,Residential
7041,Boston,42.312973,-71.09626800000002,23.176363,0,POINT (-71.09626800000002 42.312973),55799,Residential
120183,Boston,42.291664,-71.138397,24.174644,0,POINT (-71.138397 42.291664),54265,Residential
1349,Boston,42.289898,-71.062302,24.241674,0,POINT (-71.062302 42.289898),54706,Residential
106149,Boston,42.270214,-71.148155,17.48473,0,POINT (-71.148155 42.270214),54442,Residential
104386,Boston,42.267612,-71.126762,22.019758,0,POINT (-71.126762 42.267612),54363,Residential
116955,Boston,42.285812,-71.08548,23.755064,0,POINT (-71.08548 42.285812),54673,Residential
41169,Boston,42.372772,-71.040352,20.564547,0,POINT (-71.040352 42.372772),55471,Residential
5672,Boston,42.309399,-71.064178,21.022581,0,POINT (-71.064178 42.309399),55664,Residential
105651,Boston,42.269562,-71.113251,22.618467000000006,0,POINT (-71.11325100000001 42.269562),54328,Residential
114234,Boston,42.281284,-71.07045699999998,23.421099,0,POINT (-71.07045699999998 42.281284),55631,Residential
121379,Boston,42.294586,-71.118317,24.038723,0,POINT (-71.118317 42.294586),54267,Residential
24332,Boston,42.346451,-71.135109,23.487364000000003,0,POINT (-71.135109 42.346451),55387,Residential
25968,Boston,42.348724,-71.10114300000002,19.139215,0,POINT (-71.10114300000002 42.348724),55217,Residential
4132,Boston,42.302898,-71.058548,22.928089,0,POINT (-71.058548 42.302898),54692,Residential
2040,Boston,42.293472,-71.05160500000002,22.768141,0,POINT (-71.05160500000002 42.293472),55666,Residential
29253,Boston,42.353275,-71.161568,22.352451,0,POINT (-71.161568 42.353275),55328,Residential
24130,Boston,42.346123,-71.16081199999998,23.650497,0,POINT (-71.16081199999998 42.346123),55356,Residential
7427,Boston,42.31395,-71.087822,23.974598,0,POINT (-71.087822 42.31395),54588,Residential
111980,Boston,42.278011,-71.144775,20.002655,0,POINT (-71.144775 42.278011),54445,Residential
6903,Boston,42.312649,-71.09270500000002,22.106693,0,POINT (-71.09270500000002 42.312649),54752,Residential
9216,Boston,42.318501,-71.06192800000002,22.69202,0,POINT (-71.06192800000002 42.318501),55570,Residential
109871,Boston,42.275089,-71.124321,20.905304,0,POINT (-71.12432099999999 42.275089),54308,Residential
3874,Boston,42.301598,-71.079941,21.849295,0,POINT (-71.07994100000001 42.301598),54675,Residential
46081,Boston,42.379601,-71.05967700000002,24.318592,0,POINT (-71.05967700000002 42.379601),54786,Residential
35691,Boston,42.364323,-71.066994,21.158863,0,POINT (-71.06699399999999 42.364323),55213,Residential
28218,Boston,42.35165,-71.157623,24.314903,0,POINT (-71.157623 42.35165),55328,Residential
118721,Boston,42.288738,-71.140839,23.845947,0,POINT (-71.140839 42.288738),54265,Residential
54682,Boston,42.392597,-71.007889,19.189442,0,POINT (-71.00788900000001 42.392597),55457,Residential
118039,Boston,42.287437,-71.155472,22.178932,0,POINT (-71.155472 42.287437),54446,Residential
17350,Boston,42.335724,-71.074875,23.504736,0,POINT (-71.07487500000001 42.335724),54899,Residential
21769,Boston,42.342873,-71.070374,21.97123,0,POINT (-71.070374 42.342873),54901,Residential
107186,Boston,42.271515,-71.162788,20.006702,0,POINT (-71.16278800000001 42.271515),54449,Residential
11302,Boston,42.324024,-71.068123,22.628893,0,POINT (-71.068123 42.324024),54537,Residential
105435,Boston,42.269238,-71.113068,21.336319,0,POINT (-71.113068 42.269238),54331,Residential
8890,Boston,42.317524,-71.098518,23.986843,0,POINT (-71.098518 42.317524),55771,Residential
8318,Boston,42.316223,-71.064743,23.059599,0,POINT (-71.06474300000001 42.316223),55570,Residential
102049,Boston,42.264362,-71.104248,22.636232,0,POINT (-71.104248 42.264362),54344,Residential
14924,Boston,42.331825,-71.052361,23.220247,0,POINT (-71.052361 42.331825),54629,Residential
1785,Boston,42.292175,-71.06061600000002,23.718744,0,POINT (-71.06061600000002 42.292175),55678,Residential
24089,Boston,42.346123,-71.13679499999998,20.721962,0,POINT (-71.13679499999998 42.346123),55387,Residential
194,Boston,42.281349,-71.06085999999998,24.383963,0,POINT (-71.06085999999998 42.281349),55713,Residential
96768,Boston,42.257538,-71.11644,22.88106,0,POINT (-71.11644 42.257538),54344,Residential
116648,Boston,42.285164,-71.13239300000002,21.110195,0,POINT (-71.13239300000002 42.285164),54250,Residential
113270,Boston,42.279964,-71.15078000000003,24.370077,0,POINT (-71.15078000000003 42.279964),54445,Residential
124835,Boston,42.304337,-71.118317,21.800917,0,POINT (-71.118317 42.304337),54235,Residential
5281,Boston,42.308098,-71.062302,24.535473,0,POINT (-71.062302 42.308098),55664,Residential
16465,Boston,42.334423,-71.03546899999998,21.397999,0,POINT (-71.03546899999998 42.334423),54631,Residential
107715,Boston,42.272163,-71.166542,19.819798,0,POINT (-71.16654200000001 42.272163),54449,Residential
111884,Boston,42.278011,-71.07609599999998,18.342606,0,POINT (-71.07609599999998 42.278011),55631,Residential
5195,Boston,42.307774,-71.062492,23.171154,0,POINT (-71.06249200000001 42.307774),55664,Residential
99763,Boston,42.261436,-71.155472,21.604298,0,POINT (-71.155472 42.261436),54438,Residential
128317,Boston,42.312466,-71.127884,23.561201,0,POINT (-71.12788399999999 42.312466),54244,Residential
8237,Boston,42.315899,-71.090073,24.006723,0,POINT (-71.090073 42.315899),54749,Residential
48550,Boston,42.382851,-71.016144,18.308184,0,POINT (-71.016144 42.382851),55443,Residential
121414,Boston,42.294586,-71.145714,21.9631,0,POINT (-71.145714 42.294586),54488,Residential
18101,Boston,42.337025,-71.047104,18.682243,0,POINT (-71.047104 42.337025),54631,Residential
26530,Boston,42.349373,-71.14505,18.976332,0,POINT (-71.14505 42.349373),55401,Residential
27191,Boston,42.350349,-71.106964,23.636475,0,POINT (-71.106964 42.350349),55217,Residential
110505,Boston,42.276062,-71.06746700000002,24.543026,0,POINT (-71.06746700000002 42.276062),54718,Residential
121031,Boston,42.293613,-71.147026,21.464285,0,POINT (-71.147026 42.293613),54488,Residential
9281,Boston,42.318501,-71.09832800000002,19.006783,0,POINT (-71.09832800000002 42.318501),54733,Residential
98776,Boston,42.260139,-71.156975,22.24691,0,POINT (-71.156975 42.260139),54439,Residential
7107,Boston,42.313297,-71.05967700000002,21.839184,0,POINT (-71.05967700000002 42.313297),55664,Residential
117486,Boston,42.286465,-71.083229,21.808554,0,POINT (-71.083229 42.286465),54673,Residential
19812,Boston,42.339622,-71.075249,24.790857,0,POINT (-71.075249 42.339622),54887,Residential
40040,Boston,42.371147,-71.036407,20.078789,0,POINT (-71.036407 42.371147),55499,Residential
2163,Boston,42.294113,-71.07938399999998,24.022852,0,POINT (-71.07938399999998 42.294113),54675,Residential
100224,Boston,42.262089,-71.10030400000002,24.78866,0,POINT (-71.10030400000002 42.262089),54349,Residential
107077,Boston,42.271515,-71.077225,21.23461,0,POINT (-71.077225 42.271515),54641,Residential
114720,Boston,42.282238,-71.078163,24.547382,0,POINT (-71.078163 42.282238),55631,Residential
9294,Boston,42.318501,-71.105835,24.620152,0,POINT (-71.105835 42.318501),55836,Residential
97498,Boston,42.258514,-71.122261,19.249165,0,POINT (-71.12226099999999 42.258514),54344,Residential
107148,Boston,42.271515,-71.122261,24.608843,0,POINT (-71.12226099999999 42.271515),54308,Residential
118046,Boston,42.287437,-71.159225,22.010221,0,POINT (-71.15922500000001 42.287437),54446,Residential
107317,Boston,42.271839,-71.062401,20.474337,0,POINT (-71.06240099999999 42.271839),55709,Residential
81178,Boston,42.232838,-71.131828,23.901337,0,POINT (-71.131828 42.232838),54380,Residential
98761,Boston,42.260139,-71.129951,22.60713,0,POINT (-71.12995100000001 42.260139),54356,Residential
115641,Boston,42.28353900000001,-71.13333100000001,24.042152,0,POINT (-71.13333100000001 42.28353900000001),54250,Residential
6170,Boston,42.310699,-71.101334,22.245472,0,POINT (-71.10133399999999 42.310699),55791,Residential
7277,Boston,42.313625,-71.079758,23.617714000000007,0,POINT (-71.079758 42.313625),55528,Residential
125423,Boston,42.305637,-71.13069899999998,20.895824,0,POINT (-71.13069899999998 42.305637),54244,Residential
111702,Boston,42.277687,-71.107437,22.04003,0,POINT (-71.107437 42.277687),54638,Residential
48308,Boston,42.382523,-71.022339,15.709475,0,POINT (-71.022339 42.382523),55443,Residential
108941,Boston,42.273788,-71.14534,22.457132,0,POINT (-71.14534 42.273788),54445,Residential
118870,Boston,42.289062,-71.130142,23.450659,0,POINT (-71.13014200000001 42.289062),54265,Residential
4087,Boston,42.302574,-71.074875,24.033268,0,POINT (-71.07487500000001 42.302574),55662,Residential
120787,Boston,42.292961,-71.162788,21.450432,0,POINT (-71.16278800000001 42.292961),54446,Residential
38363,Boston,42.368549,-71.041664,18.379728,0,POINT (-71.041664 42.368549),55440,Residential
5439,Boston,42.308746,-71.102837,21.728836,0,POINT (-71.10283699999999 42.308746),55792,Residential
117145,Boston,42.286137,-71.087921,21.578775,0,POINT (-71.08792099999999 42.286137),54674,Residential
127794,Boston,42.311165,-71.130516,18.981318,0,POINT (-71.130516 42.311165),54244,Residential
10552,Boston,42.321751,-71.106964,22.818499,0,POINT (-71.106964 42.321751),55836,Residential
84405,Boston,42.240314,-71.142899,21.521713,0,POINT (-71.142899 42.240314),54397,Residential
48825,Boston,42.383175,-71.069618,22.58301,0,POINT (-71.06961800000001 42.383175),54792,Residential
23523,Boston,42.345474,-71.069244,23.294861,0,POINT (-71.069244 42.345474),54882,Residential
102596,Boston,42.26501500000001,-71.151527,23.699158,0,POINT (-71.151527 42.26501500000001),54480,Residential
89352,Boston,42.248112,-71.11925500000002,23.079102,0,POINT (-71.11925500000002 42.248112),54430,Residential
118394,Boston,42.28809,-71.147591,24.532833,0,POINT (-71.14759100000001 42.28809),54488,Residential
8369,Boston,42.316223,-71.09401700000002,17.749489,0,POINT (-71.09401700000002 42.316223),54749,Residential
32424,Boston,42.358799,-71.06568100000001,23.97917,0,POINT (-71.06568100000001 42.358799),55214,Residential
107693,Boston,42.272163,-71.147026,23.361032,0,POINT (-71.147026 42.272163),54445,Residential
119641,Boston,42.29042800000001,-71.03894,19.281565,0,POINT (-71.03894 42.29042800000001),55724,Residential
120367,Boston,42.291988,-71.159973,20.516232,0,POINT (-71.15997299999999 42.291988),54446,Residential
36821,Boston,42.366276,-71.03022,22.213812,0,POINT (-71.03022 42.366276),55499,Residential
20820,Boston,42.341248,-71.104713,21.584446,0,POINT (-71.104713 42.341248),55211,Residential
4642,Boston,42.305176,-71.079758,24.517683,0,POINT (-71.079758 42.305176),54752,Residential
6153,Boston,42.310699,-71.087822,21.981249,0,POINT (-71.087822 42.310699),54588,Residential
107177,Boston,42.271515,-71.149651,24.112991,0,POINT (-71.14965100000001 42.271515),54445,Residential
105054,Boston,42.268589,-71.167854,24.444931,0,POINT (-71.16785400000001 42.268589),54449,Residential
118855,Boston,42.289062,-71.12113199999997,20.418907,0,POINT (-71.12113199999997 42.289062),54267,Residential
101291,Boston,42.26339,-71.098427,23.337,0,POINT (-71.098427 42.26339),54349,Residential
11027,Boston,42.323048,-71.109215,22.307798,0,POINT (-71.10921500000001 42.323048),55759,Residential
10528,Boston,42.321751,-71.09270500000002,22.026272,0,POINT (-71.09270500000002 42.321751),54740,Residential
117502,Boston,42.286484,-71.079468,21.311159,0,POINT (-71.07946800000001 42.286484),54673,Residential
81848,Boston,42.234463,-71.133514,24.483049,0,POINT (-71.13351400000001 42.234463),54380,Residential
52810,Boston,42.389675,-70.996063,17.285142999999998,0,POINT (-70.99606300000001 42.389675),55431,Residential
86336,Boston,42.243565,-71.139145,21.082682,0,POINT (-71.139145 42.243565),54397,Residential
114879,Boston,42.282257,-71.072144,24.671263,0,POINT (-71.07214399999999 42.282257),55591,Residential
81437,Boston,42.233486,-71.132202,20.858667,0,POINT (-71.13220200000001 42.233486),54380,Residential
19387,Boston,42.338974,-71.048233,19.927679,0,POINT (-71.048233 42.338974),54597,Residential
36076,Boston,42.364975,-71.067368,24.409775,0,POINT (-71.067368 42.364975),55213,Residential
27252,Boston,42.350349,-71.147491,23.020872,0,POINT (-71.147491 42.350349),55379,Residential
14118,Boston,42.330524,-71.039978,22.781311,0,POINT (-71.039978 42.330524),54595,Residential
109688,Boston,42.274761,-71.16729000000002,23.090237,0,POINT (-71.16729000000002 42.274761),54449,Residential
47033,Boston,42.380898,-71.028526,22.678007,0,POINT (-71.028526 42.380898),55499,Residential
