,city,latitude,longitude,q-score,safety,Coordinates,OBJECTID,SUBDISTRIC,index_outof_20000
2752,Boston,42.309235,-71.119247,28.129846999999998,1,POINT (-71.119247 42.309235),55823,Residential,2752
7400,Boston,42.306149,-71.078064,22.903702,0,POINT (-71.078064 42.306149),54752,Residential,7400
14825,Boston,42.338974,-71.06399499999998,15.355205999999999,0,POINT (-71.06399499999998 42.338974),55419,Industrial,14825
16294,Boston,42.298676,-71.05611400000002,21.574976,0,POINT (-71.05611400000002 42.298676),55699,Industrial,16294
3504,Boston,42.273464000000004,-71.16729000000002,27.276155,1,POINT (-71.16729000000002 42.273464),54449,Residential,3504
19468,Boston,42.291847,-71.047661,17.778561,0,POINT (-71.04766100000001 42.291847),55737,Business,19468
11127,Boston,42.312973,-71.082008,29.802896,1,POINT (-71.082008 42.312973),55541,Open Space,11127
13101,Boston,42.366276,-71.133415,20.235529,0,POINT (-71.133415 42.366276),55391,Open Space,13101
8295,Boston,42.258839,-71.125076,23.487141,0,POINT (-71.12507600000001 42.258839),54344,Residential,8295
9182,Boston,42.293471999999994,-71.066994,23.838798999999998,0,POINT (-71.06699399999999 42.293472),55663,Residential,9182
14969,Boston,42.343849,-71.029282,18.571873,0,POINT (-71.02928199999999 42.343849),55417,Industrial,14969
12109,Boston,42.337513,-71.16053000000002,23.23824500000001,0,POINT (-71.16053000000002 42.337513),55357,Open Space,12109
15109,Boston,42.321751,-71.06568100000001,13.816951000000001,0,POINT (-71.06568100000001 42.321751),55612,Industrial,15109
5454,Boston,42.388699,-71.008263,21.714609,0,POINT (-71.008263 42.388699),55463,Residential,5454
17440,Boston,42.282562,-71.099739,21.9814,0,POINT (-71.099739 42.282562),54646,Miscellaneous,17440
13238,Boston,42.357498,-71.14186099999998,16.763804999999998,0,POINT (-71.14186099999998 42.357498),55396,Open Space,13238
10976,Boston,42.350674,-71.16832,25.493769,1,POINT (-71.16831999999999 42.350674),55284,Open Space,10976
11784,Boston,42.367249,-71.069061,20.378691,0,POINT (-71.069061 42.367249),55203,Open Space,11784
2894,Boston,42.311347999999995,-71.051796,26.830336,1,POINT (-71.051796 42.311348),55743,Residential,2894
2909,Boston,42.335075,-71.053864,26.5886,1,POINT (-71.053864 42.335075),54595,Residential,2909
2926,Boston,42.32045,-71.076561,25.318201000000002,1,POINT (-71.076561 42.32045),55517,Residential,2926
3176,Boston,42.318695,-71.12674,32.789120000000004,1,POINT (-71.12674 42.318695),55767,Residential,3176
3188,Boston,42.358799,-71.142235,27.762686,1,POINT (-71.142235 42.358799),55339,Residential,3188
2330,Boston,42.319472999999995,-71.054611,27.255087,1,POINT (-71.05461099999999 42.319473),55752,Residential,2330
9261,Boston,42.346451,-71.167007,23.471501999999997,0,POINT (-71.167007 42.346451),55377,Residential,9261
16009,Boston,42.31525,-71.103584,23.295839,0,POINT (-71.103584 42.31525),55787,Industrial,16009
15472,Boston,42.328575,-71.05948599999998,20.993052,0,POINT (-71.05948599999998 42.328575),55419,Industrial,15472
8761,Boston,42.32045,-71.103584,21.958835999999998,0,POINT (-71.103584 42.32045),55836,Residential,8761
15084,Boston,42.332798,-71.075439,19.94002,0,POINT (-71.075439 42.332798),54519,Industrial,15084
11053,Boston,42.379272,-71.068497,27.183684999999997,1,POINT (-71.06849699999999 42.379272),54814,Open Space,11053
13699,Boston,42.335724,-71.064743,30.332971999999998,1,POINT (-71.06474300000001 42.335724),55419,Industrial,13699
2410,Boston,42.293938,-71.13520799999998,25.89954,1,POINT (-71.13520799999998 42.293938),54253,Residential,2410
13958,Boston,42.346123,-71.033218,26.324488,1,POINT (-71.03321800000001 42.346123),55417,Industrial,13958
14579,Boston,42.386425,-71.074875,12.243587,0,POINT (-71.07487500000001 42.386425),54848,Industrial,14579
11657,Boston,42.340275,-71.095512,26.544216,1,POINT (-71.095512 42.340275),55182,Open Space,11657
2234,Boston,42.271187,-71.063148,27.527807,1,POINT (-71.063148 42.271187),55709,Residential,2234
13135,Boston,42.336296000000004,-71.162537,19.354969,0,POINT (-71.162537 42.336296),55357,Open Space,13135
8184,Boston,42.276061999999996,-71.086609,23.630692,0,POINT (-71.086609 42.276062),54649,Residential,8184
12531,Boston,42.303875,-71.061363,24.329414,0,POINT (-71.061363 42.303875),55573,Open Space,12531
9597,Boston,42.278667,-71.068214,21.33061,0,POINT (-71.068214 42.278667),55568,Residential,9597
8047,Boston,42.31525,-71.08107,18.121810999999997,0,POINT (-71.08107 42.31525),55544,Residential,8047
8022,Boston,42.362049,-71.052925,17.852991,0,POINT (-71.052925 42.362049),55130,Residential,8022
10913,Boston,42.3536,-71.115219,26.654790999999996,1,POINT (-71.115219 42.3536),55391,Open Space,10913
16761,Boston,42.329547999999996,-71.082565,28.247231,1,POINT (-71.082565 42.329548),54528,Mixed Use,16761
9996,Boston,42.30173900000001,-71.110809,34.623093,1,POINT (-71.110809 42.30173900000001),55784,Open Space,9996
12061,Boston,42.364975,-71.134918,24.113170999999998,0,POINT (-71.134918 42.364975),55391,Open Space,12061
17961,Boston,42.32045,-71.122726,20.578344,0,POINT (-71.122726 42.32045),54248,Miscellaneous,17961
10984,Boston,42.304848,-71.09270500000002,27.72351500000001,1,POINT (-71.09270500000002 42.304848),54676,Open Space,10984
310,Boston,42.236412,-71.127136,29.399361,1,POINT (-71.12713599999999 42.236412),54380,Residential,310
17719,Boston,42.286789,-71.17235600000002,22.723431,0,POINT (-71.17235600000002 42.286789),54497,Miscellaneous,17719
16134,Boston,42.325001,-71.070183,16.494633,0,POINT (-71.070183 42.325001),54519,Industrial,16134
11982,Boston,42.363673999999996,-71.141678,23.306072,0,POINT (-71.141678 42.363674),55391,Open Space,11982
14468,Boston,42.386425,-71.074127,15.638588,0,POINT (-71.074127 42.386425),54848,Industrial,14468
18678,Boston,42.30875,-71.08107,26.758629,1,POINT (-71.08107 42.30875),55530,Business,18678
5745,Boston,42.360424,-71.124413,22.305525,0,POINT (-71.124413 42.360424),55315,Residential,5745
5332,Boston,42.278011,-71.09111,18.039272,0,POINT (-71.09111 42.278011),54674,Residential,5332
3083,Boston,42.272812,-71.098991,25.129576,1,POINT (-71.098991 42.272812),54638,Residential,3083
4302,Boston,42.355225,-71.075249,30.038998,1,POINT (-71.075249 42.355225),55192,Residential,4302
18772,Boston,42.351974,-71.121033,33.867504,1,POINT (-71.121033 42.351974),55310,Business,18772
16106,Boston,42.343525,-71.02346,16.480610000000002,0,POINT (-71.02346 42.343525),54434,Industrial,16106
16476,Boston,42.347424,-71.166069,24.967041000000002,1,POINT (-71.16606899999999 42.347424),55273,Miscellaneous,16476
17053,Boston,42.351974,-71.054985,25.210009,1,POINT (-71.054985 42.351974),54830,Mixed Use,17053
7753,Boston,42.272488,-71.110435,24.414289,0,POINT (-71.110435 42.272488),54331,Residential,7753
12865,Boston,42.363673999999996,-71.140549,22.784922,0,POINT (-71.14054899999999 42.363674),55391,Open Space,12865
18447,Boston,42.33345,-71.064178,12.934248,0,POINT (-71.064178 42.33345),55512,Mixed Use,18447
13296,Boston,42.293938,-71.113815,24.232363,0,POINT (-71.113815 42.293938),55841,Open Space,13296
8879,Boston,42.287113,-71.118134,24.086515,0,POINT (-71.118134 42.287113),54239,Residential,8879
3428,Boston,42.303364,-71.115875,25.802811,1,POINT (-71.115875 42.303364),54235,Residential,3428
9742,Boston,42.368874,-71.03772,22.329477,0,POINT (-71.03771999999999 42.368874),55499,Residential,9742
3730,Boston,42.262089,-71.123947,33.324711,1,POINT (-71.123947 42.262089),54363,Residential,3730
18824,Boston,42.337348999999996,-71.110336,28.385853000000004,1,POINT (-71.110336 42.337349),55219,Business,18824
18473,Boston,42.387074,-71.005447,22.792334,0,POINT (-71.005447 42.387074),55432,Mixed Use,18473
18361,Boston,42.366276,-71.065117,15.407283999999999,0,POINT (-71.065117 42.366276),55107,Mixed Use,18361
5555,Boston,42.384476,-71.002075,23.731218,0,POINT (-71.002075 42.384476),55429,Residential,5555
13268,Boston,42.3302,-71.04278599999998,20.133001,0,POINT (-71.04278599999998 42.3302),54437,Open Space,13268
5337,Boston,42.292961,-71.145905,22.020731,0,POINT (-71.145905 42.292961),54488,Residential,5337
1475,Boston,42.372124,-71.060242,26.910183,1,POINT (-71.060242 42.372124),55234,Residential,1475
17670,Boston,42.344826,-71.06399499999998,20.632624,0,POINT (-71.06399499999998 42.344826),54884,Miscellaneous,17670
5285,Boston,42.327273999999996,-71.079758,20.754013,0,POINT (-71.079758 42.327274),55544,Residential,5285
4948,Boston,42.295097,-71.051048,25.72526400000001,1,POINT (-71.05104799999999 42.295097),55721,Residential,4948
5078,Boston,42.340923,-71.049355,21.289898,0,POINT (-71.04935500000001 42.340923),54597,Residential,5078
3276,Boston,42.354248,-71.165504,27.878511,1,POINT (-71.165504 42.354248),55375,Residential,3276
6522,Boston,42.268913,-71.14852900000002,21.905815,0,POINT (-71.14852900000002 42.268913),54442,Residential,6522
13586,Boston,42.345797999999995,-71.033035,26.322105,1,POINT (-71.033035 42.345798),55417,Industrial,13586
10534,Boston,42.294266,-71.09674100000002,25.871939,1,POINT (-71.09674100000002 42.294266),54676,Open Space,10534
2009,Boston,42.345473999999996,-71.068497,25.292835,1,POINT (-71.06849699999999 42.345474),54883,Residential,2009
3359,Boston,42.30304,-71.13333100000001,27.969093,1,POINT (-71.13333100000001 42.30304),54244,Residential,3359
5091,Boston,42.349697,-71.13398000000002,24.461470000000002,0,POINT (-71.13398000000002 42.349697),55387,Residential,5091
18374,Boston,42.363673999999996,-71.122162,18.552717,0,POINT (-71.122162 42.363674),55342,Mixed Use,18374
16342,Boston,42.343201,-71.08144399999998,28.464531,1,POINT (-71.08144399999998 42.343201),55136,Mixed Use,16342
11449,Boston,42.295887,-71.126198,27.96664,1,POINT (-71.126198 42.295887),55842,Open Space,11449
9056,Boston,42.292823999999996,-71.069244,23.969336,0,POINT (-71.069244 42.292824),55567,Residential,9056
15098,Boston,42.356196999999995,-71.170387,17.860893,0,POINT (-71.17038700000001 42.356197),55399,Industrial,15098
13139,Boston,42.338974,-71.072624,22.337166,0,POINT (-71.072624 42.338974),54926,Open Space,13139
12861,Boston,42.382197999999995,-71.015022,23.407427,0,POINT (-71.015022 42.382198),55448,Open Space,12861
5155,Boston,42.292637,-71.159973,22.963745,0,POINT (-71.15997299999999 42.292637),54446,Residential,5155
10086,Boston,42.335021999999995,-71.152962,28.521006,1,POINT (-71.152962 42.335022),55239,Open Space,10086
16736,Boston,42.302063000000004,-71.135017,30.212491999999997,1,POINT (-71.135017 42.302063),54243,Miscellaneous,16736
6437,Boston,42.337348999999996,-71.104713,19.509432,0,POINT (-71.104713 42.337349),55228,Residential,6437
14611,Boston,42.345473999999996,-71.03772,19.906370000000006,0,POINT (-71.03771999999999 42.345474),55417,Industrial,14611
6116,Boston,42.353924,-71.08087900000002,24.836327,0,POINT (-71.08087900000002 42.353924),55190,Residential,6116
12541,Boston,42.386101000000004,-71.07243299999998,15.232117,0,POINT (-71.07243299999998 42.386101),54847,Open Space,12541
2443,Boston,42.259811,-71.12113199999997,26.58863400000001,1,POINT (-71.12113199999997 42.259811),54331,Residential,2443
2652,Boston,42.277039,-71.073662,25.225746,1,POINT (-71.073662 42.277039),55568,Residential,2652
18011,Boston,42.349373,-71.045601,23.32328,0,POINT (-71.045601 42.349373),55140,Mixed Use,18011
17790,Boston,42.363026,-71.122162,17.739126000000006,0,POINT (-71.122162 42.363026),55342,Mixed Use,17790
15409,Boston,42.274113,-71.120384,24.301435,0,POINT (-71.120384 42.274113),54316,Industrial,15409
18348,Boston,42.347099,-71.162125,23.448217,0,POINT (-71.162125 42.347099),55273,Miscellaneous,18348
18219,Boston,42.3302,-71.067932,23.815037,0,POINT (-71.067932 42.3302),55512,Mixed Use,18219
14449,Boston,42.352299,-71.029655,11.710598,0,POINT (-71.02965500000001 42.352299),54434,Industrial,14449
18066,Boston,42.393898,-71.00676,17.803709,0,POINT (-71.00676 42.393898),55455,Mixed Use,18066
13732,Boston,42.235764,-71.133514,31.002003000000002,1,POINT (-71.13351400000001 42.235764),54403,Industrial,13732
1603,Boston,42.33865,-71.147865,25.143573999999997,1,POINT (-71.147865 42.33865),55364,Residential,1603
16929,Boston,42.378624,-71.02346,26.104129999999998,1,POINT (-71.02346 42.378624),55437,Miscellaneous,16929
9777,Boston,42.283302,-71.06424,14.522889000000001,0,POINT (-71.06424 42.283302),55641,Residential,9777
18445,Boston,42.377975,-71.026466,20.827414,0,POINT (-71.026466 42.377975),55437,Miscellaneous,18445
2048,Boston,42.268265,-71.09674100000002,28.366026,1,POINT (-71.09674100000002 42.268265),54665,Residential,2048
7937,Boston,42.364975,-71.067368,24.409775,0,POINT (-71.067368 42.364975),55213,Residential,7937
15890,Boston,42.386101000000004,-71.019524,20.251514,0,POINT (-71.019524 42.386101),55454,Industrial,15890
10130,Boston,42.308289,-71.108727,29.626392,1,POINT (-71.108727 42.308289),55790,Open Space,10130
11646,Boston,42.318501,-71.103584,31.107594,1,POINT (-71.103584 42.318501),55774,Open Space,11646
13818,Boston,42.312325,-71.10114300000002,26.197525,1,POINT (-71.10114300000002 42.312325),55797,Industrial,13818
11576,Boston,42.335342,-71.024681,29.280009999999997,1,POINT (-71.024681 42.335342),54437,Open Space,11576
15206,Boston,42.328899,-71.07206,22.596195,0,POINT (-71.07205999999999 42.328899),54519,Industrial,15206
17312,Boston,42.350674,-71.070747,30.881361,1,POINT (-71.070747 42.350674),54775,Mixed Use,17312
1500,Boston,42.349697,-71.093826,25.377151,1,POINT (-71.09382600000001 42.349697),55217,Residential,1500
19776,Boston,42.333121999999996,-71.100769,30.816095,1,POINT (-71.100769 42.333122),55054,Comm/Instit,19776
14313,Boston,42.382523,-71.076004,17.759558,0,POINT (-71.076004 42.382523),54825,Industrial,14313
10904,Boston,42.27541400000001,-71.141396,27.541904,1,POINT (-71.141396 42.27541400000001),54726,Open Space,10904
5986,Boston,42.306252,-71.106903,24.456007,0,POINT (-71.106903 42.306252),55834,Residential,5986
11166,Boston,42.301743,-71.109306,25.129206,1,POINT (-71.109306 42.301743),55784,Open Space,11166
7568,Boston,42.249413,-71.114754,23.171038,0,POINT (-71.114754 42.249413),54429,Residential,7568
10952,Boston,42.251038,-71.138962,26.592353999999997,1,POINT (-71.13896200000001 42.251038),54355,Open Space,10952
14530,Boston,42.310375,-71.056862,24.441395,0,POINT (-71.056862 42.310375),55683,Industrial,14530
6940,Boston,42.327599,-71.054047,20.123259,0,POINT (-71.054047 42.327599),55410,Residential,6940
10526,Boston,42.303364,-71.11925500000002,27.018028,1,POINT (-71.11925500000002 42.303364),55842,Open Space,10526
11084,Boston,42.301094,-71.107056,29.120176,1,POINT (-71.107056 42.301094),55784,Open Space,11084
6443,Boston,42.374396999999995,-71.062302,18.049616,0,POINT (-71.062302 42.374397),54788,Residential,6443
5339,Boston,42.342224,-71.155182,19.522679999999998,0,POINT (-71.155182 42.342224),55359,Residential,5339
7773,Boston,42.247463,-71.12338299999998,23.450705,0,POINT (-71.12338299999998 42.247463),54430,Residential,7773
17212,Boston,42.350025,-71.141678,43.0,1,POINT (-71.141678 42.350025),55262,Miscellaneous,17212
12022,Boston,42.279167,-71.052353,23.135876,0,POINT (-71.052353 42.279167),54216,Open Space,12022
14475,Boston,42.380573,-71.074127,18.659544,0,POINT (-71.074127 42.380573),54825,Industrial,14475
18905,Boston,42.28484,-71.12957800000002,26.372787,1,POINT (-71.12957800000002 42.28484),54280,Business,18905
14227,Boston,42.35165,-71.048416,23.200153,0,POINT (-71.048416 42.35165),55424,Industrial,14227
17083,Boston,42.331825,-71.082008,27.307347999999998,1,POINT (-71.082008 42.331825),54528,Mixed Use,17083
19225,Boston,42.352947,-71.121971,17.900458999999994,0,POINT (-71.121971 42.352947),55310,Business,19225
9522,Boston,42.326298,-71.084824,24.065282999999997,0,POINT (-71.084824 42.326298),54531,Residential,9522
19378,Boston,42.355548999999996,-71.131729,19.741243,0,POINT (-71.13172900000001 42.355549),55397,Business,19378
2588,Boston,42.3172,-71.09458199999997,30.07875300000001,1,POINT (-71.09458199999997 42.3172),54749,Residential,2588
436,Boston,42.324348,-71.07356300000002,25.608839,1,POINT (-71.07356300000002 42.324348),54537,Residential,436
19367,Boston,42.348724,-71.095139,24.438658,0,POINT (-71.095139 42.348724),55187,Business,19367
15167,Boston,42.345797999999995,-71.043915,12.230638,0,POINT (-71.043915 42.345798),54196,Industrial,15167
18260,Boston,42.350349,-71.05555,15.996235,0,POINT (-71.05555 42.350349),54831,Mixed Use,18260
2936,Boston,42.352947,-71.164375,27.380798,1,POINT (-71.16437500000001 42.352947),55282,Residential,2936
12180,Boston,42.283863000000004,-71.10237099999998,21.027839999999998,0,POINT (-71.10237099999998 42.283863),54293,Open Space,12180
2524,Boston,42.283958,-71.07079300000002,27.72928,1,POINT (-71.07079300000002 42.283958),55626,Residential,2524
10739,Boston,42.298164,-71.120384,26.568594,1,POINT (-71.120384 42.298164),55833,Open Space,10739
13183,Boston,42.258514,-71.140274,20.563005,0,POINT (-71.14027400000001 42.258514),54355,Open Space,13183
19549,Boston,42.258186,-71.123947,22.76926,0,POINT (-71.123947 42.258186),54370,Business,19549
19931,Boston,42.314262,-71.03694200000002,17.309480999999998,0,POINT (-71.03694200000002 42.314262),55726,Comm/Instit,19931
606,Boston,42.352623,-71.157059,25.188515,1,POINT (-71.157059 42.352623),55378,Residential,606
16095,Boston,42.306129,-71.107529,19.807039000000003,0,POINT (-71.107529 42.306129),55787,Industrial,16095
16862,Boston,42.299137,-71.171234,25.902235,1,POINT (-71.171234 42.299137),54443,Miscellaneous,16862
4712,Boston,42.289387,-71.156975,26.773695,1,POINT (-71.156975 42.289387),54446,Residential,4712
17361,Boston,42.288414,-71.09449000000002,32.042137,1,POINT (-71.09449000000002 42.288414),54646,Miscellaneous,17361
18863,Boston,42.299973,-71.06061600000002,26.59866,1,POINT (-71.06061600000002 42.299973),54694,Business,18863
18908,Boston,42.363026,-71.05611400000002,25.667753,1,POINT (-71.05611400000002 42.363026),55114,Business,18908
6460,Boston,42.273136,-71.084923,19.192417000000006,0,POINT (-71.084923 42.273136),54652,Residential,6460
14974,Boston,42.344826,-71.036598,23.253891,0,POINT (-71.036598 42.344826),55417,Industrial,14974
17984,Boston,42.289715,-71.17067,23.954611,0,POINT (-71.17067 42.289715),54443,Miscellaneous,17984
4700,Boston,42.279964,-71.060158,26.624541999999998,1,POINT (-71.060158 42.279964),55710,Residential,4700
17412,Boston,42.371475,-71.035851,25.943742999999998,1,POINT (-71.03585099999999 42.371475),55437,Miscellaneous,17412
4955,Boston,42.284187,-71.123199,27.193094,1,POINT (-71.123199 42.284187),54250,Residential,4955
2057,Boston,42.272163,-71.15078000000003,28.658831,1,POINT (-71.15078000000003 42.272163),54445,Residential,2057
